village_code,visit_month,spray_status,total_residents,clinic_tests,total_rdts,avg_distance_to_health_facility_km,incidence_per_1000,positivity_rate,rainfall,prev_month_rainfall,dist_missing
7016,2018-04-01,1,950,0.0,38,19.0,24.38,0.58,4.29,3.17,0
7016,2018-05-01,1,950,2.0,14,19.0,8.86,0.57,0.62,4.29,0
7016,2018-06-01,1,950,1.0,42,19.0,38.78,0.83,0.61,0.62,0
7016,2018-07-01,1,950,3.0,15,19.0,6.65,0.4,4.0,0.61,0
7016,2018-08-01,1,950,2.0,3,19.0,2.22,0.67,0.23,4.0,0
7016,2018-10-01,1,950,2.0,2,19.0,1.11,0.5,0.56,0.23,0
7017,2016-12-01,1,1027,14.0,2,11.8,0.0,0.0,4.39,1.55,0
7017,2017-01-01,1,1027,0.0,4,11.8,3.79,1.0,5.64,4.39,0
7017,2017-04-01,1,1027,0.0,1,11.8,0.95,1.0,4.8,5.78,0
7017,2017-07-01,1,1027,2.0,2,11.8,0.95,0.5,0.82,4.8,0
7017,2017-09-01,1,1027,0.0,6,11.8,5.69,1.0,0.18,0.82,0
7017,2017-10-01,1,1027,2.0,4,11.8,2.84,0.75,0.34,0.18,0
7017,2017-12-01,1,1027,0.0,2,11.8,1.9,1.0,10.29,6.41,0
7017,2018-01-01,1,1027,1.0,3,11.8,0.95,0.33,9.3,10.29,0
7017,2018-02-01,1,1027,1.0,1,11.8,0.0,0.0,5.32,9.3,0
7017,2018-03-01,1,1027,0.0,2,11.8,0.95,0.5,3.17,5.32,0
7017,2018-04-01,1,1027,0.0,21,11.8,16.12,0.81,4.29,3.17,0
7017,2018-05-01,1,1027,1.0,6,11.8,3.79,0.67,0.62,4.29,0
7017,2018-06-01,1,1027,1.0,12,11.8,8.53,0.75,0.61,0.62,0
7017,2018-07-01,1,1027,0.0,3,11.8,0.0,0.0,4.0,0.61,0
7017,2018-09-01,1,1027,1.0,1,11.8,0.95,1.0,0.36,4.0,0
7018,2016-12-01,0,679,0.0,5,30.1,6.51,0.6,4.39,1.55,0
7018,2017-01-01,0,679,0.0,15,30.1,17.35,0.53,5.64,4.39,0
7018,2017-02-01,0,679,0.0,11,30.1,21.69,0.91,3.42,5.64,0
7018,2017-03-01,0,679,0.0,4,30.1,6.51,0.75,5.78,3.42,0
7018,2017-04-01,0,679,0.0,7,30.1,15.18,1.0,4.8,5.78,0
7018,2017-05-01,0,679,14.0,2,30.1,4.34,1.0,0.57,4.8,0
7018,2017-06-01,0,679,0.0,1,30.1,2.17,1.0,1.12,0.57,0
7018,2017-07-01,0,679,1.0,2,30.1,2.17,0.5,0.82,1.12,0
7018,2017-08-01,0,679,0.0,9,30.1,8.68,0.44,0.36,0.82,0
7018,2017-09-01,0,679,0.0,5,30.1,8.68,0.8,0.18,0.36,0
7018,2017-10-01,0,679,0.0,2,30.1,0.0,0.0,0.34,0.18,0
7018,2017-11-01,0,679,2.0,7,30.1,8.68,0.57,6.41,0.34,0
7018,2017-12-01,0,679,0.0,10,30.1,19.52,0.9,10.29,6.41,0
7018,2018-01-01,0,679,3.0,62,30.1,119.3,0.89,9.3,10.29,0
7018,2018-02-01,0,679,4.0,33,30.1,49.89,0.7,5.32,9.3,0
7018,2018-03-01,0,679,1.0,57,30.1,73.75,0.6,3.17,5.32,0
7018,2018-04-01,0,679,2.0,62,30.1,71.58,0.53,4.29,3.17,0
7018,2018-05-01,0,679,2.0,60,30.1,78.08,0.6,0.62,4.29,0
7018,2018-06-01,0,679,0.0,49,30.1,69.41,0.65,0.61,0.62,0
7018,2018-07-01,0,679,2.0,20,30.1,15.18,0.35,4.0,0.61,0
7018,2018-08-01,0,679,5.0,34,30.1,47.72,0.65,0.23,4.0,0
7018,2018-09-01,0,679,5.0,20,30.1,28.2,0.65,0.36,0.23,0
7018,2018-10-01,0,679,3.0,3,30.1,6.51,1.0,0.56,0.36,0
7019,2017-06-01,0,856,1.0,1,7.0,1.36,1.0,1.12,0.57,1
7019,2018-02-01,0,856,0.0,13,7.0,16.38,0.92,5.32,1.12,1
7019,2018-03-01,0,856,0.0,106,7.0,116.0,0.8,3.17,5.32,1
7019,2018-04-01,0,856,1.0,35,7.0,25.93,0.54,4.29,3.17,1
7019,2018-05-01,0,856,14.0,19,7.0,12.28,0.47,0.62,4.29,1
7019,2018-06-01,0,856,14.0,14,7.0,16.38,0.86,0.61,0.62,1
7019,2018-07-01,0,856,24.0,40,7.0,45.04,0.82,4.0,0.61,1
7019,2018-08-01,0,856,11.0,33,7.0,28.66,0.64,0.23,4.0,1
7019,2018-09-01,0,856,8.0,17,7.0,15.01,0.65,0.36,0.23,1
7019,2018-10-01,0,856,14.0,14,7.0,17.74,0.93,0.56,0.36,1
7020,2016-12-01,1,457,14.0,4,14.2,4.79,0.25,4.39,1.55,0
7020,2017-01-01,1,457,0.0,26,14.2,114.92,0.92,5.64,4.39,0
7020,2017-02-01,1,457,14.0,23,14.2,86.19,0.78,3.42,5.64,0
7020,2017-03-01,1,457,14.0,10,14.2,28.73,0.6,5.78,3.42,0
7020,2017-04-01,1,457,0.0,5,14.2,23.94,1.0,4.8,5.78,0
7020,2017-07-01,1,457,0.0,5,14.2,19.15,0.8,0.82,4.8,0
7020,2017-08-01,1,457,3.0,14,14.2,47.88,0.71,0.36,0.82,0
7020,2017-09-01,1,457,1.0,10,14.2,38.31,0.8,0.18,0.36,0
7020,2017-10-01,1,457,0.0,2,14.2,9.58,1.0,0.34,0.18,0
7020,2017-11-01,1,457,1.0,1,14.2,4.79,1.0,6.41,0.34,0
7020,2018-01-01,1,457,2.0,3,14.2,4.79,0.33,9.3,6.41,0
7020,2018-02-01,1,457,0.0,1,14.2,0.0,0.0,5.32,9.3,0
7020,2018-03-01,1,457,3.0,9,14.2,23.94,0.56,3.17,5.32,0
7020,2018-04-01,1,457,2.0,10,14.2,23.94,0.5,4.29,3.17,0
7020,2018-05-01,1,457,1.0,16,14.2,43.09,0.56,0.62,4.29,0
7020,2018-06-01,1,457,1.0,27,14.2,86.19,0.67,0.61,0.62,0
7020,2018-07-01,1,457,14.0,21,14.2,57.46,0.57,4.0,0.61,0
7020,2018-08-01,1,457,12.0,15,14.2,38.31,0.53,0.23,4.0,0
7020,2018-09-01,1,457,6.0,7,14.2,19.15,0.57,0.36,0.23,0
7020,2018-10-01,1,457,4.0,4,14.2,14.36,0.75,0.56,0.36,0
7021,2016-12-01,0,1033,0.0,2,16.4,1.87,1.0,4.39,1.55,0
7021,2017-01-01,0,1033,0.0,14,16.4,11.25,0.86,5.64,4.39,0
7021,2017-02-01,0,1033,14.0,2,16.4,0.94,0.5,3.42,5.64,0
7021,2017-03-01,0,1033,0.0,1,16.4,0.94,1.0,5.78,3.42,0
7021,2017-04-01,0,1033,0.0,7,16.4,6.56,1.0,4.8,5.78,0
7021,2017-05-01,0,1033,14.0,5,16.4,3.75,0.8,0.57,4.8,0
7021,2017-06-01,0,1033,15.0,19,16.4,15.93,0.89,1.12,0.57,0
7021,2017-07-01,0,1033,34.0,47,16.4,35.61,0.81,0.82,1.12,0
7021,2017-08-01,0,1033,30.0,41,16.4,23.43,0.61,0.36,0.82,0
7021,2017-09-01,0,1033,9.0,16,16.4,9.37,0.62,0.18,0.36,0
7021,2017-10-01,0,1033,11.0,18,16.4,10.31,0.61,0.34,0.18,0
7021,2017-11-01,0,1033,19.0,19,16.4,10.31,0.58,6.41,0.34,0
7021,2017-12-01,0,1033,16.0,20,16.4,10.31,0.55,10.29,6.41,0
7021,2018-01-01,0,1033,48.0,51,16.4,29.05,0.61,9.3,10.29,0
7021,2018-02-01,0,1033,33.0,33,16.4,11.25,0.36,5.32,9.3,0
7021,2018-03-01,0,1033,45.0,52,16.4,31.86,0.65,3.17,5.32,0
7021,2018-04-01,0,1033,65.0,67,16.4,40.3,0.64,4.29,3.17,0
7021,2018-05-01,0,1033,47.0,76,16.4,45.92,0.64,0.62,4.29,0
7021,2018-06-01,0,1033,19.0,56,16.4,37.49,0.71,0.61,0.62,0
7021,2018-07-01,0,1033,35.0,55,16.4,26.24,0.51,4.0,0.61,0
7021,2018-08-01,0,1033,29.0,30,16.4,22.49,0.8,0.23,4.0,0
7021,2018-09-01,0,1033,37.0,37,16.4,26.24,0.76,0.36,0.23,0
7021,2018-10-01,0,1033,31.0,31,16.4,19.68,0.68,0.56,0.36,0
7022,2016-12-01,0,822,0.0,8,17.1,10.36,0.88,4.39,1.55,0
7022,2017-01-01,0,822,0.0,98,17.1,127.28,0.88,5.64,4.39,0
7022,2017-02-01,0,822,0.0,58,17.1,69.56,0.81,3.42,5.64,0
7022,2017-06-01,0,822,1.0,5,17.1,2.96,0.4,1.12,0.57,0
7022,2017-07-01,0,822,0.0,16,17.1,14.8,0.62,0.82,1.12,0
7022,2017-08-01,0,822,4.0,61,17.1,69.56,0.77,0.36,0.82,0
7022,2017-09-01,0,822,4.0,43,17.1,44.4,0.7,0.18,0.36,0
7022,2017-10-01,0,822,5.0,24,17.1,19.24,0.54,0.34,0.18,0
7022,2017-11-01,0,822,0.0,18,17.1,17.76,0.67,6.41,0.34,0
7022,2017-12-01,0,822,4.0,53,17.1,51.8,0.66,10.29,6.41,0
7022,2018-01-01,0,822,2.0,56,17.1,63.64,0.77,9.3,10.29,0
7022,2018-02-01,0,822,4.0,46,17.1,45.88,0.67,5.32,9.3,0
7022,2018-03-01,0,822,6.0,57,17.1,53.28,0.63,3.17,5.32,0
7022,2018-04-01,0,822,8.0,54,17.1,56.24,0.7,4.29,3.17,0
7022,2018-05-01,0,822,2.0,42,17.1,50.32,0.81,0.62,4.29,0
7022,2018-06-01,0,822,5.0,54,17.1,63.64,0.8,0.61,0.62,0
7022,2018-07-01,0,822,3.0,47,17.1,54.76,0.79,4.0,0.61,0
7022,2018-08-01,0,822,0.0,25,17.1,28.12,0.76,0.23,4.0,0
7022,2018-09-01,0,822,5.0,5,17.1,2.96,0.4,0.36,0.23,0
7022,2018-10-01,0,822,0.0,1,17.1,0.0,0.0,0.56,0.36,0
7023,2016-12-01,0,221,14.0,3,7.0,20.47,0.33,4.39,1.55,1
7023,2017-01-01,0,221,14.0,7,7.0,122.85,0.86,5.64,4.39,1
7023,2017-02-01,0,221,14.0,27,7.0,429.97,0.78,3.42,5.64,1
7023,2017-03-01,0,221,14.0,12,7.0,163.8,0.67,5.78,3.42,1
7023,2017-04-01,0,221,14.0,19,7.0,225.22,0.58,4.8,5.78,1
7023,2017-05-01,0,221,14.0,21,7.0,286.64,0.67,0.57,4.8,1
7023,2017-06-01,0,221,17.0,19,7.0,266.17,0.68,1.12,0.57,1
7023,2017-07-01,0,221,11.0,11,7.0,184.27,0.82,0.82,1.12,1
7023,2017-08-01,0,221,11.0,11,7.0,204.75,0.91,0.36,0.82,1
7023,2017-09-01,0,221,10.0,10,7.0,102.37,0.5,0.18,0.36,1
7023,2017-10-01,0,221,5.0,5,7.0,61.42,0.6,0.34,0.18,1
7023,2017-11-01,0,221,5.0,5,7.0,40.95,0.4,6.41,0.34,1
7023,2017-12-01,0,221,2.0,2,7.0,20.47,0.5,10.29,6.41,1
7023,2018-01-01,0,221,9.0,9,7.0,143.32,0.78,9.3,10.29,1
7023,2018-02-01,0,221,14.0,14,7.0,143.32,0.5,5.32,9.3,1
7023,2018-03-01,0,221,25.0,25,7.0,348.07,0.68,3.17,5.32,1
7023,2018-04-01,0,221,13.0,13,7.0,225.22,0.85,4.29,3.17,1
7023,2018-05-01,0,221,10.0,10,7.0,143.32,0.7,0.62,4.29,1
7023,2018-06-01,0,221,22.0,22,7.0,368.54,0.82,0.61,0.62,1
7023,2018-07-01,0,221,13.0,13,7.0,163.8,0.62,4.0,0.61,1
7023,2018-08-01,0,221,13.0,13,7.0,204.75,0.77,0.23,4.0,1
7023,2018-09-01,0,221,7.0,9,7.0,122.85,0.67,0.36,0.23,1
7023,2018-10-01,0,221,4.0,4,7.0,61.42,0.75,0.56,0.36,1
7024,2016-12-01,1,476,14.0,5,10.4,4.41,0.2,4.39,1.55,0
7024,2017-01-01,1,476,14.0,3,10.4,8.83,0.67,5.64,4.39,0
7024,2017-02-01,1,476,14.0,7,10.4,17.65,0.57,3.42,5.64,0
7024,2017-03-01,1,476,14.0,14,10.4,39.72,0.64,5.78,3.42,0
7024,2017-04-01,1,476,14.0,15,10.4,44.14,0.67,4.8,5.78,0
7024,2017-05-01,1,476,14.0,13,10.4,57.38,1.0,0.57,4.8,0
7024,2017-06-01,1,476,19.0,24,10.4,92.68,0.88,1.12,0.57,0
7024,2017-07-01,1,476,14.0,14,10.4,48.55,0.79,0.82,1.12,0
7024,2017-08-01,1,476,14.0,16,10.4,26.48,0.38,0.36,0.82,0
7024,2017-09-01,1,476,7.0,7,10.4,22.07,0.71,0.18,0.36,0
7024,2017-10-01,1,476,3.0,3,10.4,8.83,0.67,0.34,0.18,0
7024,2017-11-01,1,476,6.0,6,10.4,8.83,0.33,6.41,0.34,0
7024,2017-12-01,1,476,2.0,2,10.4,4.41,0.5,10.29,6.41,0
7024,2018-01-01,1,476,10.0,10,10.4,26.48,0.6,9.3,10.29,0
7024,2018-02-01,1,476,8.0,8,10.4,26.48,0.75,5.32,9.3,0
7024,2018-03-01,1,476,15.0,18,10.4,52.96,0.67,3.17,5.32,0
7024,2018-04-01,1,476,18.0,18,10.4,61.79,0.78,4.29,3.17,0
7024,2018-05-01,1,476,8.0,9,10.4,30.89,0.78,0.62,4.29,0
7024,2018-06-01,1,476,5.0,7,10.4,30.89,1.0,0.61,0.62,0
7024,2018-07-01,1,476,6.0,8,10.4,26.48,0.75,4.0,0.61,0
7024,2018-08-01,1,476,6.0,6,10.4,22.07,0.83,0.23,4.0,0
7024,2018-09-01,1,476,13.0,13,10.4,39.72,0.69,0.36,0.23,0
7024,2018-10-01,1,476,6.0,6,10.4,13.24,0.5,0.56,0.36,0
7025,2016-12-01,1,561,14.0,1,4.5,0.0,0.0,4.39,1.55,0
7025,2017-01-01,1,561,0.0,8,4.5,15.89,0.62,5.64,4.39,0
7025,2017-02-01,1,561,0.0,16,4.5,22.24,0.44,3.42,5.64,0
7025,2017-03-01,1,561,0.0,17,4.5,28.6,0.53,5.78,3.42,0
7025,2017-04-01,1,561,14.0,12,4.5,22.24,0.58,4.8,5.78,0
7025,2017-05-01,1,561,14.0,10,4.5,12.71,0.4,0.57,4.8,0
7025,2017-06-01,1,561,10.0,21,4.5,41.31,0.62,1.12,0.57,0
7025,2017-07-01,1,561,8.0,8,4.5,15.89,0.62,0.82,1.12,0
7025,2017-08-01,1,561,5.0,5,4.5,6.35,0.4,0.36,0.82,0
7025,2017-09-01,1,561,8.0,12,4.5,19.06,0.5,0.18,0.36,0
7025,2017-10-01,1,561,11.0,15,4.5,34.95,0.73,0.34,0.18,0
7025,2017-11-01,1,561,7.0,14,4.5,25.42,0.57,6.41,0.34,0
7025,2017-12-01,1,561,2.0,12,4.5,19.06,0.5,10.29,6.41,0
7025,2018-01-01,1,561,7.0,9,4.5,12.71,0.44,9.3,10.29,0
7025,2018-02-01,1,561,8.0,15,4.5,31.77,0.67,5.32,9.3,0
7025,2018-03-01,1,561,16.0,31,4.5,57.19,0.58,3.17,5.32,0
7025,2018-04-01,1,561,20.0,30,4.5,63.55,0.67,4.29,3.17,0
7025,2018-05-01,1,561,23.0,33,4.5,82.61,0.79,0.62,4.29,0
7025,2018-06-01,1,561,37.0,51,4.5,117.56,0.73,0.61,0.62,0
7025,2018-07-01,1,561,29.0,38,4.5,88.97,0.74,4.0,0.61,0
7025,2018-08-01,1,561,43.0,43,4.5,98.5,0.72,0.23,4.0,0
7025,2018-09-01,1,561,27.0,39,4.5,88.97,0.72,0.36,0.23,0
7025,2018-10-01,1,561,10.0,12,4.5,31.77,0.83,0.56,0.36,0
7026,2016-12-01,0,922,14.0,14,3.7,11.76,0.71,4.39,1.55,0
7026,2017-01-01,0,922,0.0,52,3.7,41.17,0.67,5.64,4.39,0
7026,2017-02-01,0,922,0.0,46,3.7,42.35,0.78,3.42,5.64,0
7026,2017-03-01,0,922,14.0,56,3.7,32.94,0.5,5.78,3.42,0
7026,2017-04-01,0,922,14.0,92,3.7,75.29,0.7,4.8,5.78,0
7026,2017-05-01,0,922,14.0,78,3.7,76.46,0.83,0.57,4.8,0
7026,2017-06-01,0,922,92.0,108,3.7,109.4,0.86,1.12,0.57,0
7026,2017-07-01,0,922,65.0,65,3.7,64.7,0.85,0.82,1.12,0
7026,2017-08-01,0,922,71.0,71,3.7,52.94,0.63,0.36,0.82,0
7026,2017-09-01,0,922,59.0,66,3.7,54.11,0.7,0.18,0.36,0
7026,2017-10-01,0,922,54.0,58,3.7,52.94,0.78,0.34,0.18,0
7026,2017-11-01,0,922,47.0,49,3.7,31.76,0.55,6.41,0.34,0
7026,2017-12-01,0,922,21.0,21,3.7,10.59,0.43,10.29,6.41,0
7026,2018-01-01,0,922,61.0,66,3.7,47.05,0.61,9.3,10.29,0
7026,2018-02-01,0,922,105.0,106,3.7,71.76,0.58,5.32,9.3,0
7026,2018-03-01,0,922,117.0,119,3.7,89.4,0.64,3.17,5.32,0
7026,2018-04-01,0,922,73.0,79,3.7,59.99,0.65,4.29,3.17,0
7026,2018-05-01,0,922,110.0,114,3.7,108.22,0.81,0.62,4.29,0
7026,2018-06-01,0,922,86.0,89,3.7,81.17,0.78,0.61,0.62,0
7026,2018-07-01,0,922,68.0,68,3.7,58.82,0.74,4.0,0.61,0
7026,2018-08-01,0,922,62.0,63,3.7,64.7,0.87,0.23,4.0,0
7026,2018-09-01,0,922,49.0,52,3.7,50.58,0.83,0.36,0.23,0
7026,2018-10-01,0,922,25.0,25,3.7,27.06,0.92,0.56,0.36,0
7028,2016-12-01,0,372,14.0,2,10.5,14.45,1.0,4.39,1.55,0
7028,2017-01-01,0,372,14.0,11,10.5,72.26,0.91,5.64,4.39,0
7028,2017-02-01,0,372,0.0,19,10.5,86.72,0.63,3.42,5.64,0
7028,2017-03-01,0,372,14.0,10,10.5,50.58,0.7,5.78,3.42,0
7028,2017-04-01,0,372,14.0,10,10.5,57.81,0.8,4.8,5.78,0
7028,2017-05-01,0,372,14.0,7,10.5,36.13,0.71,0.57,4.8,0
7028,2017-06-01,0,372,11.0,17,10.5,101.17,0.82,1.12,0.57,0
7028,2017-07-01,0,372,19.0,19,10.5,115.62,0.84,0.82,1.12,0
7028,2017-08-01,0,372,13.0,14,10.5,65.04,0.64,0.36,0.82,0
7028,2017-09-01,0,372,7.0,7,10.5,36.13,0.71,0.18,0.36,0
7028,2017-10-01,0,372,10.0,12,10.5,79.49,0.92,0.34,0.18,0
7028,2017-11-01,0,372,12.0,12,10.5,36.13,0.42,6.41,0.34,0
7028,2017-12-01,0,372,2.0,2,10.5,7.23,0.5,10.29,6.41,0
7028,2018-01-01,0,372,11.0,11,10.5,50.58,0.64,9.3,10.29,0
7028,2018-02-01,0,372,18.0,18,10.5,101.17,0.78,5.32,9.3,0
7028,2018-03-01,0,372,7.0,12,10.5,43.36,0.5,3.17,5.32,0
7028,2018-04-01,0,372,15.0,19,10.5,108.39,0.79,4.29,3.17,0
7028,2018-05-01,0,372,19.0,27,10.5,101.17,0.52,0.62,4.29,0
7028,2018-06-01,0,372,16.0,24,10.5,122.85,0.71,0.61,0.62,0
7028,2018-07-01,0,372,11.0,15,10.5,72.26,0.67,4.0,0.61,0
7028,2018-08-01,0,372,14.0,15,10.5,65.04,0.6,0.23,4.0,0
7028,2018-09-01,0,372,8.0,8,10.5,36.13,0.62,0.36,0.23,0
7028,2018-10-01,0,372,5.0,5,10.5,28.91,0.8,0.56,0.36,0
7029,2017-12-01,0,1129,4.0,4,7.0,0.78,0.25,10.29,6.41,1
7029,2018-01-01,0,1129,3.0,3,7.0,0.78,0.33,9.3,10.29,1
7029,2018-02-01,0,1129,1.0,1,7.0,0.78,1.0,5.32,9.3,1
7029,2018-03-01,0,1129,14.0,14,7.0,4.71,0.43,3.17,5.32,1
7029,2018-04-01,0,1129,6.0,6,7.0,2.35,0.5,4.29,3.17,1
7029,2018-05-01,0,1129,6.0,6,7.0,2.35,0.5,0.62,4.29,1
7029,2018-06-01,0,1129,6.0,6,7.0,2.35,0.5,0.61,0.62,1
7029,2018-07-01,0,1129,1.0,1,7.0,0.0,0.0,4.0,0.61,1
7029,2018-08-01,0,1129,7.0,7,7.0,2.35,0.43,0.23,4.0,1
7029,2018-09-01,0,1129,5.0,5,7.0,1.57,0.4,0.36,0.23,1
7029,2018-10-01,0,1129,6.0,6,7.0,2.35,0.5,0.56,0.36,1
7030,2017-02-01,0,817,14.0,2,17.4,3.0,1.0,3.42,5.64,0
7030,2017-03-01,0,817,14.0,1,17.4,0.0,0.0,5.78,3.42,0
7030,2017-04-01,0,817,14.0,2,17.4,3.0,1.0,4.8,5.78,0
7030,2017-05-01,0,817,14.0,6,17.4,5.99,0.67,0.57,4.8,0
7030,2017-06-01,0,817,7.0,10,17.4,8.99,0.6,1.12,0.57,0
7030,2017-07-01,0,817,12.0,12,17.4,10.49,0.58,0.82,1.12,0
7030,2017-08-01,0,817,7.0,7,17.4,7.49,0.71,0.36,0.82,0
7030,2017-09-01,0,817,2.0,2,17.4,1.5,0.5,0.18,0.36,0
7030,2017-10-01,0,817,4.0,4,17.4,1.5,0.25,0.34,0.18,0
7030,2017-11-01,0,817,4.0,4,17.4,1.5,0.25,6.41,0.34,0
7030,2018-01-01,0,817,8.0,8,17.4,7.49,0.62,9.3,6.41,0
7030,2018-02-01,0,817,14.0,14,17.4,19.48,0.93,5.32,9.3,0
7030,2018-03-01,0,817,2.0,5,17.4,3.0,0.4,3.17,5.32,0
7030,2018-04-01,0,817,8.0,8,17.4,7.49,0.62,4.29,3.17,0
7030,2018-05-01,0,817,8.0,8,17.4,7.49,0.62,0.62,4.29,0
7030,2018-06-01,0,817,14.0,14,17.4,10.49,0.5,0.61,0.62,0
7030,2018-07-01,0,817,8.0,9,17.4,8.99,0.67,4.0,0.61,0
7030,2018-08-01,0,817,11.0,11,17.4,10.49,0.64,0.23,4.0,0
7030,2018-09-01,0,817,1.0,1,17.4,1.5,1.0,0.36,0.23,0
7030,2018-10-01,0,817,1.0,1,17.4,1.5,1.0,0.56,0.36,0
7031,2017-05-01,0,496,14.0,1,25.1,4.06,1.0,0.57,4.8,0
7031,2017-10-01,0,496,1.0,1,25.1,0.0,0.0,0.34,0.57,0
7032,2017-01-01,1,291,14.0,1,20.0,11.81,1.0,5.64,4.39,0
7032,2017-04-01,1,291,14.0,2,20.0,11.81,0.5,4.8,5.78,0
7032,2017-05-01,1,291,14.0,1,20.0,0.0,0.0,0.57,4.8,0
7032,2017-06-01,1,291,9.0,9,20.0,94.47,0.89,1.12,0.57,0
7032,2017-08-01,1,291,0.0,1,20.0,11.81,1.0,0.36,0.82,0
7032,2017-09-01,1,291,1.0,1,20.0,0.0,0.0,0.18,0.36,0
7032,2017-10-01,1,291,1.0,5,20.0,47.24,0.8,0.34,0.18,0
7032,2017-11-01,1,291,1.0,1,20.0,0.0,0.0,6.41,0.34,0
7032,2017-12-01,1,291,3.0,3,20.0,11.81,0.33,10.29,6.41,0
7032,2018-02-01,1,291,2.0,2,20.0,23.62,1.0,5.32,10.29,0
7032,2018-03-01,1,291,1.0,2,20.0,11.81,0.5,3.17,5.32,0
7032,2018-04-01,1,291,0.0,3,20.0,23.62,0.67,4.29,3.17,0
7032,2018-05-01,1,291,3.0,3,20.0,35.43,1.0,0.62,4.29,0
7032,2018-06-01,1,291,4.0,8,20.0,11.81,0.12,0.61,0.62,0
7032,2018-07-01,1,291,1.0,6,20.0,35.43,0.5,4.0,0.61,0
7032,2018-08-01,1,291,0.0,3,20.0,35.43,1.0,0.23,4.0,0
7032,2018-09-01,1,291,7.0,7,20.0,59.05,0.71,0.36,0.23,0
7032,2018-10-01,1,291,1.0,1,20.0,11.81,1.0,0.56,0.36,0
7033,2017-12-01,0,566,7.0,7,7.0,12.49,0.57,10.29,6.41,1
7033,2018-01-01,0,566,5.0,5,7.0,3.12,0.2,9.3,10.29,1
7033,2018-02-01,0,566,6.0,6,7.0,15.61,0.83,5.32,9.3,1
7033,2018-03-01,0,566,6.0,6,7.0,12.49,0.67,3.17,5.32,1
7033,2018-04-01,0,566,3.0,3,7.0,6.24,0.67,4.29,3.17,1
7033,2018-05-01,0,566,4.0,4,7.0,6.24,0.5,0.62,4.29,1
7033,2018-06-01,0,566,8.0,8,7.0,9.36,0.38,0.61,0.62,1
7033,2018-07-01,0,566,1.0,1,7.0,0.0,0.0,4.0,0.61,1
7033,2018-08-01,0,566,3.0,3,7.0,3.12,0.33,0.23,4.0,1
7033,2018-09-01,0,566,1.0,1,7.0,3.12,1.0,0.36,0.23,1
7033,2018-10-01,0,566,5.0,5,7.0,3.12,0.2,0.56,0.36,1
7034,2017-01-01,0,460,14.0,1,15.9,4.73,1.0,5.64,4.39,0
7034,2017-04-01,0,460,14.0,8,15.9,23.63,0.62,4.8,5.78,0
7034,2017-05-01,0,460,14.0,12,15.9,56.71,1.0,0.57,4.8,0
7034,2017-06-01,0,460,7.0,10,15.9,47.26,1.0,1.12,0.57,0
7034,2017-07-01,0,460,17.0,17,15.9,47.26,0.59,0.82,1.12,0
7034,2017-08-01,0,460,13.0,113,15.9,425.33,0.8,0.36,0.82,0
7034,2017-09-01,0,460,6.0,6,15.9,18.9,0.67,0.18,0.36,0
7034,2017-10-01,0,460,11.0,68,15.9,236.29,0.74,0.34,0.18,0
7034,2017-11-01,0,460,4.0,7,15.9,14.18,0.43,6.41,0.34,0
7034,2017-12-01,0,460,4.0,4,15.9,9.45,0.5,10.29,6.41,0
7034,2018-01-01,0,460,9.0,9,15.9,23.63,0.56,9.3,10.29,0
7034,2018-02-01,0,460,6.0,6,15.9,14.18,0.5,5.32,9.3,0
7034,2018-03-01,0,460,10.0,91,15.9,288.28,0.67,3.17,5.32,0
7034,2018-04-01,0,460,17.0,98,15.9,316.64,0.68,4.29,3.17,0
7034,2018-05-01,0,460,18.0,88,15.9,311.91,0.75,0.62,4.29,0
7034,2018-06-01,0,460,14.0,61,15.9,222.12,0.77,0.61,0.62,0
7034,2018-07-01,0,460,2.0,41,15.9,122.87,0.63,4.0,0.61,0
7034,2018-08-01,0,460,12.0,40,15.9,141.78,0.75,0.23,4.0,0
7034,2018-09-01,0,460,2.0,2,15.9,4.73,0.5,0.36,0.23,0
7034,2018-10-01,0,460,6.0,6,15.9,23.63,0.83,0.56,0.36,0
7035,2016-12-01,1,651,14.0,1,25.7,0.0,0.0,4.39,1.55,0
7035,2017-01-01,1,651,14.0,2,25.7,0.0,0.0,5.64,4.39,0
7035,2017-04-01,1,651,14.0,3,25.7,7.08,1.0,4.8,5.78,0
7035,2017-05-01,1,651,14.0,6,25.7,9.44,0.67,0.57,4.8,0
7035,2017-06-01,1,651,60.0,65,25.7,129.78,0.85,1.12,0.57,0
7035,2017-07-01,1,651,4.0,4,25.7,4.72,0.5,0.82,1.12,0
7035,2017-08-01,1,651,8.0,10,25.7,21.24,0.9,0.36,0.82,0
7035,2017-09-01,1,651,5.0,5,25.7,9.44,0.8,0.18,0.36,0
7035,2017-10-01,1,651,4.0,6,25.7,11.8,0.83,0.34,0.18,0
7035,2017-11-01,1,651,9.0,9,25.7,11.8,0.56,6.41,0.34,0
7035,2017-12-01,1,651,3.0,3,25.7,0.0,0.0,10.29,6.41,0
7035,2018-01-01,1,651,5.0,5,25.7,7.08,0.6,9.3,10.29,0
7035,2018-02-01,1,651,5.0,5,25.7,4.72,0.4,5.32,9.3,0
7035,2018-03-01,1,651,9.0,12,25.7,21.24,0.75,3.17,5.32,0
7035,2018-04-01,1,651,5.0,20,25.7,30.67,0.65,4.29,3.17,0
7035,2018-05-01,1,651,7.0,13,25.7,14.16,0.46,0.62,4.29,0
